rollcall,voter_id,name,party,coalition,vote
4813,130,Valdir Raupp,PMDB,1,0
4813,129,Demóstenes Torres,DEM,0,0
4813,203,Aloysio Nunes Ferreira,PSDB,0,-1
4813,126,João Ribeiro,PR,0,1
4813,201,Paulo Bauer,PSDB,0,0
4813,200,Lindbergh Farias,PT,1,1
4813,121,Gim,PTB,1,1
4813,120,Kátia Abreu,DEM,0,-1
4813,198,Waldemir Moka,PMDB,1,1
4813,117,Magno Malta,PR,0,0
4813,116,Antonio Carlos Valadares,PSB,1,0
4813,115,Francisco Dornelles,PP,1,1
4813,113,Maria do Carmo Alves,DEM,0,0
4813,112,Alvaro Dias,PSDB,0,-1
4813,283,João Alberto Souza,PMDB,1,0
4813,321,Ricardo Ferraço,PMDB,1,1
4813,196,Walter Pinheiro,PT,1,1
4813,109,Gilvam Borges,PMDB,1,1
4813,320,Roberto Requião,PMDB,1,0
4813,194,Casildo Maldaner,PMDB,1,1
4813,193,Ciro Nogueira,PP,1,0
4813,108,Lúcia Vânia,PSDB,0,-1
4813,319,José Pimentel,PT,1,1
4813,107,Inácio Arruda,PCdoB,1,1
4813,189,Vanessa Grazziotin,PCdoB,1,1
4813,106,Marisa Serrano,PSDB,0,0
4813,318,Aécio Neves,PSDB,0,-1
4813,187,Armando Monteiro,PTB,1,1
4813,317,Eunício Oliveira,PMDB,1,1
4813,350,Itamar Franco,PPS,0,0
4813,101,Eduardo Suplicy,PT,1,1
4813,100,Romero Jucá,PMDB,1,1
4813,184,Blairo Maggi,PR,0,1
4813,99,Paulo Paim,PT,1,1
4813,98,Pedro Simon,PMDB,1,0
4813,94,Renan Calheiros,PMDB,1,1
4813,91,José Agripino,DEM,0,0
4813,89,Epitácio Cafeteira,PTB,1,0
4813,88,José Sarney,PMDB,1,0
4811,331,Ana Amélia,PP,1,0
4811,241,Wellington Dias,PT,1,1
4811,179,Acir Gurgacz,PDT,0,0
4811,238,Paulo Davim,PV,0,0
4811,237,Eduardo Braga,PMDB,1,1
4811,236,Jorge Viana,PT,1,0
4811,235,Randolfe Rodrigues,PSOL,0,1
4811,234,Pedro Taques,PDT,0,0
4811,233,Humberto Costa,PT,1,1
4811,329,Gleisi Hoffmann,PT,1,1
4811,232,Ivo Cassol,PP,1,1
4811,231,Luiz Henrique,PMDB,1,1
4811,230,Marta Suplicy,PT,1,1
4811,354,Marinor Brito,PSOL,0,0
4811,353,Clésio Andrade,PR,0,1
4811,226,Garibaldi Alves,PMDB,1,0
4811,167,Lobão Filho,PMDB,1,1
4811,223,Cyro Miranda,PSDB,0,-1
4811,222,Ana Rita,PT,1,1
4811,221,Anibal Diniz,PT,1,1
4811,220,Eduardo Amorim,PSC,0,0
4811,219,Angela Portela,PT,1,1
4811,327,Vital do Rêgo,PMDB,1,1
4811,217,Rodrigo Rollemberg,PSB,1,1
4811,333,Lídice da Mata,PSB,1,0
4811,352,Sérgio Petecão,PMN,0,1
4811,165,Jarbas Vasconcelos,PMDB,1,-1
4811,163,João Vicente Claudino,PTB,1,1
4811,162,Mário Couto,PSDB,0,0
4811,161,João Durval,PDT,0,0
4811,159,Jayme Campos,DEM,0,0
4811,158,Cícero Lucena,PSDB,0,-1
4811,157,Fernando Collor,PTB,1,0
4811,155,Flexa Ribeiro,PSDB,0,1
4811,151,Mozarildo Cavalcanti,PTB,1,1
4811,147,Cristovam Buarque,PDT,0,0
4811,208,Benedito de Lira,PP,1,1
4811,351,Wilson Santiago,PMDB,1,1
4811,144,João Pedro,PT,1,1
4811,206,Vicentinho Alves,PR,0,1
4811,135,Delcídio do Amaral,PT,1,1
4811,133,Marcelo Crivella,PRB,0,1
4811,130,Valdir Raupp,PMDB,1,1
4811,129,Demóstenes Torres,DEM,0,-1
4811,203,Aloysio Nunes Ferreira,PSDB,0,-1
4811,126,João Ribeiro,PR,0,1
4811,201,Paulo Bauer,PSDB,0,-1
4811,200,Lindbergh Farias,PT,1,1
4811,121,Gim,PTB,1,1
4811,120,Kátia Abreu,DEM,0,-1
4811,198,Waldemir Moka,PMDB,1,1
4811,117,Magno Malta,PR,0,0
4811,116,Antonio Carlos Valadares,PSB,1,1
4811,115,Francisco Dornelles,PP,1,1
4811,113,Maria do Carmo Alves,DEM,0,0
4811,112,Alvaro Dias,PSDB,0,-1
4811,283,João Alberto Souza,PMDB,1,0
4811,321,Ricardo Ferraço,PMDB,1,1
4811,196,Walter Pinheiro,PT,1,1
4811,109,Gilvam Borges,PMDB,1,1
